Dates,Open,High,Low,Close,Volume,5_SMA,10_SMA,min_of_2,Signal,Trades
2000-11-29,1272.25,1281.0,1253.45,1264.75,0,1246.3199999999983,1239.5799999999979,1239.5799999999979,1,0.0
2000-11-30,1264.75,1272.1,1258.4,1268.15,0,1256.7499999999982,1243.069999999998,1243.069999999998,1,0.0
2000-12-01,1268.1,1280.5,1255.2,1276.2,0,1266.9499999999982,1247.0899999999979,1247.0899999999979,1,0.0
2000-12-04,1276.25,1290.0,1273.65,1275.6,0,1271.4899999999984,1250.889999999998,1250.889999999998,1,0.0
2000-12-05,1275.7,1288.2,1275.5,1284.65,0,1273.8699999999983,1255.854999999998,1255.854999999998,1,0.0
2000-12-06,1284.85,1319.85,1284.85,1298.55,0,1280.6299999999983,1263.4749999999979,1263.4749999999979,1,0.0
2000-12-07,1298.9,1308.45,1295.1,1302.5,0,1287.4999999999982,1272.1249999999977,1272.1249999999977,1,0.0
2000-12-08,1303.3,1317.2,1303.3,1313.7,0,1294.9999999999982,1280.9749999999979,1280.9749999999979,1,0.0
2000-12-11,1313.7,1333.5,1313.7,1332.15,0,1306.3099999999981,1288.8999999999978,1288.8999999999978,1,0.0
2000-12-12,1332.2,1341.75,1327.6,1333.35,0,1316.0499999999981,1294.9599999999978,1294.9599999999978,1,0.0
2000-12-13,1333.8,1360.8,1333.8,1354.3,0,1327.1999999999982,1303.9149999999977,1303.9149999999977,1,0.0
2000-12-14,1354.45,1369.5,1346.15,1349.35,0,1336.5699999999983,1312.0349999999978,1312.0349999999978,1,0.0
2000-12-15,1349.25,1349.25,1308.15,1312.6,0,1336.3499999999983,1315.674999999998,1315.674999999998,-1,-2.0
2000-12-18,1310.15,1321.65,1297.2,1317.6,0,1333.4399999999982,1319.8749999999977,1319.8749999999977,-1,0.0
2000-12-19,1317.75,1325.6,1307.0,1310.5,0,1328.8699999999983,1322.4599999999978,1322.4599999999978,-1,0.0
2000-12-20,1312.8,1313.4,1285.45,1295.25,0,1317.0599999999981,1322.1299999999978,1317.0599999999981,-1,0.0
2000-12-21,1294.25,1294.25,1257.1,1277.4,0,1302.6699999999983,1319.6199999999978,1302.6699999999983,-1,0.0
2000-12-22,1278.95,1292.8,1237.3,1242.0,0,1288.5499999999981,1312.4499999999978,1288.5499999999981,-1,0.0
2000-12-26,1242.05,1248.5,1207.95,1212.0,0,1267.429999999998,1300.434999999998,1267.429999999998,-1,0.0
2000-12-27,1212.15,1239.0,1208.75,1228.3,0,1250.9899999999982,1289.9299999999978,1250.9899999999982,-1,0.0
2000-12-28,1229.35,1253.6,1229.35,1248.95,0,1241.7299999999982,1279.394999999998,1241.7299999999982,1,2.0
2000-12-29,1249.0,1265.9,1242.25,1263.55,0,1238.959999999998,1270.8149999999978,1238.959999999998,1,0.0
2001-01-01,1263.5,1276.15,1250.65,1254.3,0,1241.419999999998,1264.9849999999976,1241.419999999998,1,0.0
2001-01-02,1254.25,1279.6,1248.55,1271.8,0,1253.379999999998,1260.4049999999975,1253.379999999998,1,0.0
2001-01-03,1271.8,1293.55,1263.95,1291.25,0,1265.969999999998,1258.4799999999975,1258.4799999999975,1,0.0
2001-01-04,1291.3,1331.35,1291.3,1307.65,0,1277.7099999999982,1259.7199999999975,1259.7199999999975,1,0.0
2001-01-05,1307.55,1330.3,1306.25,1327.25,0,1290.4499999999982,1264.7049999999977,1264.7049999999977,1,0.0
2001-01-08,1327.35,1334.2,1303.35,1309.25,0,1301.4399999999982,1271.4299999999976,1271.4299999999976,1,0.0
2001-01-09,1309.2,1323.4,1304.9,1311.65,0,1309.4099999999983,1281.3949999999975,1281.3949999999975,1,0.0
2001-01-10,1311.65,1324.35,1285.3,1287.3,0,1308.6199999999983,1287.2949999999976,1287.2949999999976,1,0.0
2001-01-11,1287.5,1296.75,1275.95,1280.4,0,1303.1699999999983,1290.4399999999973,1290.4399999999973,-1,-2.0
2001-01-12,1280.45,1298.85,1279.4,1286.75,0,1295.0699999999983,1292.7599999999975,1292.7599999999975,-1,0.0
2001-01-15,1286.85,1295.2,1277.85,1286.75,0,1290.5699999999983,1296.0049999999976,1290.5699999999983,-1,0.0
2001-01-16,1287.0,1302.6,1279.85,1293.05,0,1286.849999999998,1298.1299999999976,1286.849999999998,1,2.0
2001-01-17,1299.4,1312.35,1295.3,1297.9,0,1288.969999999998,1298.7949999999976,1288.969999999998,1,0.0
2001-01-18,1297.95,1309.95,1297.95,1305.95,0,1294.079999999998,1298.6249999999977,1294.079999999998,1,0.0
2001-01-19,1306.0,1333.5,1306.0,1329.1,0,1302.5499999999981,1298.8099999999977,1298.8099999999977,1,0.0
2001-01-22,1329.3,1351.85,1329.3,1348.0,0,1314.7999999999981,1302.6849999999977,1302.6849999999977,1,0.0
2001-01-23,1347.95,1362.05,1346.5,1355.2,0,1327.2299999999982,1307.0399999999977,1307.0399999999977,1,0.0
2001-01-24,1355.35,1371.1,1355.35,1365.95,0,1340.8399999999979,1314.904999999998,1314.904999999998,1,0.0
2001-01-25,1366.05,1374.2,1353.5,1370.1,0,1353.669999999998,1323.874999999998,1323.874999999998,1,0.0
2001-01-29,1368.55,1368.55,1312.1,1342.05,0,1356.259999999998,1329.404999999998,1329.404999999998,1,0.0
2001-01-30,1342.1,1382.55,1342.05,1379.7,0,1362.599999999998,1338.699999999998,1338.699999999998,1,0.0
2001-01-31,1385.85,1396.05,1369.0,1371.7,0,1365.899999999998,1346.5649999999982,1346.5649999999982,1,0.0
2001-02-01,1371.5,1373.5,1340.95,1359.15,0,1364.5399999999981,1352.6899999999982,1352.6899999999982,1,0.0
2001-02-02,1359.1,1384.9,1355.3,1378.85,0,1366.289999999998,1359.9799999999982,1359.9799999999982,1,0.0
2001-02-05,1378.8,1392.15,1373.45,1382.6,0,1374.399999999998,1365.329999999998,1365.329999999998,1,0.0
2001-02-06,1382.7,1395.4,1382.7,1387.1,0,1375.8799999999978,1369.2399999999982,1369.2399999999982,1,0.0
2001-02-07,1387.3,1391.85,1368.05,1370.8,0,1375.699999999998,1370.799999999998,1370.799999999998,1,0.0
2001-02-08,1370.65,1396.8,1365.05,1395.5,0,1382.969999999998,1373.7549999999978,1373.7549999999978,1,0.0
2001-02-09,1395.55,1416.3,1395.55,1405.7,0,1388.3399999999979,1377.314999999998,1377.314999999998,1,0.0
2001-02-12,1405.7,1416.45,1397.6,1402.2,0,1392.259999999998,1383.329999999998,1383.329999999998,1,0.0
2001-02-13,1402.2,1412.7,1386.65,1391.2,0,1393.079999999998,1384.4799999999982,1384.4799999999982,1,0.0
2001-02-14,1393.15,1396.35,1380.65,1393.35,0,1397.589999999998,1386.6449999999982,1386.6449999999982,1,0.0
2001-02-15,1393.35,1421.0,1393.35,1416.7,0,1401.829999999998,1392.3999999999983,1392.3999999999983,1,0.0
2001-02-16,1415.85,1422.95,1376.15,1381.35,0,1396.9599999999982,1392.6499999999983,1392.6499999999983,-1,-2.0
2001-02-19,1381.4,1392.05,1369.45,1384.8,0,1393.4799999999982,1392.869999999998,1392.869999999998,-1,0.0
2001-02-20,1384.85,1392.8,1380.4,1383.85,0,1392.0099999999982,1392.544999999998,1392.0099999999982,-1,0.0
2001-02-21,1383.9,1389.55,1364.25,1370.1,0,1387.359999999998,1392.474999999998,1387.359999999998,-1,0.0
2001-02-22,1370.05,1370.05,1335.65,1355.1,0,1375.0399999999981,1388.4349999999981,1375.0399999999981,-1,0.0
2001-02-23,1355.1,1362.8,1314.1,1320.45,0,1362.859999999998,1379.9099999999983,1362.859999999998,-1,0.0
2001-02-26,1320.9,1325.2,1299.05,1312.4,0,1348.3799999999978,1370.929999999998,1348.3799999999978,-1,0.0
2001-02-27,1312.45,1324.0,1281.9,1295.55,0,1330.719999999998,1361.364999999998,1330.719999999998,-1,0.0
2001-02-28,1295.3,1362.25,1294.6,1351.4,0,1326.9799999999977,1357.1699999999978,1326.9799999999977,1,2.0
2001-03-01,1351.75,1399.55,1345.05,1358.05,0,1327.569999999998,1351.3049999999978,1327.569999999998,1,0.0
2001-03-02,1360.25,1386.75,1301.8,1306.35,0,1324.749999999998,1343.8049999999978,1324.749999999998,-1,-2.0
2001-03-05,1304.85,1316.45,1259.1,1271.45,0,1316.5599999999981,1332.469999999998,1316.5599999999981,-1,0.0
2001-03-07,1272.8,1311.1,1249.45,1290.5,0,1315.549999999998,1323.134999999998,1315.549999999998,-1,0.0
2001-03-08,1290.85,1307.95,1279.3,1292.85,0,1303.8399999999979,1315.4099999999978,1303.8399999999979,-1,0.0
2001-03-09,1292.7,1292.7,1219.35,1254.75,0,1283.179999999998,1305.3749999999977,1283.179999999998,-1,0.0
2001-03-12,1253.25,1253.25,1193.95,1197.95,0,1261.4999999999977,1293.1249999999977,1261.4999999999977,-1,0.0
2001-03-13,1197.85,1201.15,1098.75,1124.7,0,1232.1499999999978,1274.354999999998,1232.1499999999978,-1,0.0
2001-03-14,1125.15,1200.25,1114.6,1194.2,0,1212.8899999999978,1264.219999999998,1212.8899999999978,-1,0.0
2001-03-15,1191.6,1219.7,1170.7,1217.15,0,1197.7499999999977,1250.794999999998,1197.7499999999977,1,2.0
2001-03-16,1216.9,1233.4,1179.6,1193.55,0,1185.509999999998,1234.344999999998,1185.509999999998,1,0.0
2001-03-19,1192.85,1201.7,1173.15,1186.7,0,1183.259999999998,1222.379999999998,1183.259999999998,1,0.0
2001-03-20,1186.8,1193.35,1162.35,1170.95,0,1192.509999999998,1212.329999999998,1192.509999999998,-1,-2.0
2001-03-21,1168.8,1212.2,1156.15,1207.1,0,1195.0899999999979,1203.9899999999982,1195.0899999999979,1,2.0
2001-03-22,1206.45,1218.35,1184.95,1187.55,0,1189.1699999999978,1193.459999999998,1189.1699999999978,-1,-2.0
2001-03-23,1187.6,1196.55,1139.65,1161.3,0,1182.719999999998,1184.114999999998,1182.719999999998,-1,0.0
2001-03-26,1159.85,1165.65,1147.5,1161.5,0,1177.679999999998,1180.469999999998,1177.679999999998,-1,0.0
2001-03-27,1161.6,1182.7,1157.25,1177.75,0,1179.039999999998,1185.7749999999978,1179.039999999998,-1,0.0
2001-03-28,1177.55,1209.6,1177.55,1206.2,0,1178.859999999998,1186.9749999999979,1178.859999999998,1,2.0
2001-03-29,1204.9,1210.1,1185.0,1195.1,0,1180.369999999998,1184.769999999998,1180.369999999998,1,0.0
2001-03-30,1195.05,1195.25,1144.65,1148.2,0,1177.749999999998,1180.234999999998,1177.749999999998,-1,-2.0
2001-04-02,1148.1,1148.1,1094.35,1138.1,0,1173.069999999998,1175.374999999998,1173.069999999998,-1,0.0
2001-04-03,1136.65,1153.1,1128.1,1149.25,0,1167.3699999999978,1173.2049999999979,1167.3699999999978,-1,0.0
2001-04-04,1146.1,1146.15,1120.35,1136.65,0,1153.4599999999978,1166.1599999999978,1153.4599999999978,-1,0.0
2001-04-06,1137.55,1171.85,1133.05,1139.6,0,1142.3599999999976,1161.364999999998,1142.3599999999976,-1,0.0
2001-04-09,1137.6,1138.55,1116.1,1128.35,0,1138.3899999999978,1158.0699999999981,1138.3899999999978,-1,0.0
2001-04-10,1129.1,1129.75,1093.05,1103.05,0,1131.3799999999978,1152.224999999998,1131.3799999999978,-1,0.0
2001-04-11,1104.9,1116.85,1056.1,1066.8,0,1114.8899999999978,1141.1299999999978,1114.8899999999978,-1,0.0
2001-04-12,1066.75,1066.75,1001.8,1024.9,0,1092.539999999998,1122.9999999999977,1092.539999999998,-1,0.0
2001-04-16,1024.0,1049.4,1000.1,1044.6,0,1073.539999999998,1107.9499999999978,1073.539999999998,-1,0.0
2001-04-17,1044.85,1072.9,1037.7,1067.0,0,1061.269999999998,1099.8299999999977,1061.269999999998,1,2.0
2001-04-18,1066.5,1106.3,1063.05,1103.4,0,1061.3399999999979,1096.3599999999976,1061.3399999999979,1,0.0
2001-04-19,1103.6,1159.3,1103.6,1144.45,0,1076.8699999999976,1095.8799999999978,1076.8699999999976,1,0.0
2001-04-20,1145.75,1156.45,1120.6,1144.0,0,1100.6899999999976,1096.6149999999977,1096.6149999999977,1,0.0
2001-04-23,1144.05,1162.05,1137.3,1149.75,0,1121.7199999999975,1097.6299999999978,1097.6299999999978,1,0.0
2001-04-24,1149.6,1149.6,1128.4,1146.3,0,1137.5799999999977,1099.4249999999977,1099.4249999999977,1,0.0
2001-04-25,1146.5,1162.85,1142.3,1155.35,0,1147.9699999999975,1104.6549999999977,1104.6549999999977,1,0.0
2001-04-26,1155.4,1170.2,1138.85,1143.75,0,1147.8299999999977,1112.3499999999979,1112.3499999999979,1,0.0
2001-04-27,1143.65,1143.65,1078.1,1101.3,0,1139.2899999999977,1119.9899999999977,1119.9899999999977,-1,-2.0
2001-04-30,1101.45,1127.9,1101.45,1125.25,0,1134.3899999999976,1128.0549999999978,1128.0549999999978,-1,0.0
2001-05-02,1125.45,1150.65,1125.25,1137.2,0,1132.5699999999974,1135.0749999999978,1132.5699999999974,1,2.0
2001-05-03,1137.15,1139.85,1117.7,1122.05,0,1125.9099999999976,1136.9399999999978,1125.9099999999976,-1,-2.0
2001-05-04,1121.45,1131.95,1113.65,1130.05,0,1123.1699999999978,1135.4999999999977,1123.1699999999978,1,2.0
2001-05-07,1130.05,1145.4,1130.05,1139.2,0,1130.7499999999977,1135.0199999999977,1130.7499999999977,1,0.0
2001-05-08,1139.25,1151.95,1138.2,1148.95,0,1135.4899999999975,1134.9399999999978,1134.9399999999978,1,0.0
2001-05-09,1149.9,1164.3,1145.25,1149.25,0,1137.8999999999976,1135.2349999999979,1135.2349999999979,1,0.0
2001-05-10,1149.1,1151.6,1139.25,1144.95,0,1142.4799999999975,1134.194999999998,1134.194999999998,1,0.0
2001-05-11,1144.1,1146.85,1136.9,1140.5,0,1144.5699999999974,1133.8699999999978,1133.8699999999978,1,0.0
2001-05-14,1140.45,1146.25,1134.05,1140.8,0,1144.8899999999976,1137.819999999998,1137.819999999998,1,0.0
2001-05-15,1140.75,1147.75,1096.25,1145.3,0,1144.1599999999976,1139.8249999999978,1139.8249999999978,1,0.0
2001-05-16,1147.1,1163.15,1146.05,1151.15,0,1144.5399999999977,1141.2199999999978,1141.2199999999978,1,0.0
2001-05-17,1151.2,1179.0,1150.6,1174.95,0,1150.5399999999977,1146.509999999998,1146.509999999998,1,0.0
2001-05-18,1175.0,1187.65,1169.2,1172.8,0,1156.9999999999977,1150.7849999999978,1150.7849999999978,1,0.0
2001-05-21,1172.95,1182.65,1166.7,1169.45,0,1162.7299999999975,1153.809999999998,1153.809999999998,1,0.0
2001-05-22,1169.5,1176.2,1165.65,1168.1,0,1167.2899999999975,1155.7249999999979,1155.7249999999979,1,0.0
2001-05-23,1168.25,1181.8,1167.0,1179.1,0,1172.8799999999974,1158.7099999999978,1158.7099999999978,1,0.0
2001-05-24,1179.1,1190.15,1177.55,1181.85,0,1174.2599999999975,1162.3999999999978,1162.3999999999978,1,0.0
2001-05-25,1181.95,1188.5,1171.35,1174.9,0,1174.6799999999976,1165.8399999999979,1165.8399999999979,1,0.0
2001-05-28,1174.95,1194.5,1174.45,1193.2,0,1179.4299999999976,1171.0799999999979,1171.0799999999979,1,0.0
2001-05-29,1193.25,1202.05,1193.25,1198.45,0,1185.4999999999975,1176.3949999999982,1176.3949999999982,1,0.0
2001-05-30,1199.5,1207.0,1173.75,1177.55,0,1185.1899999999976,1179.034999999998,1179.034999999998,-1,-2.0
2001-05-31,1177.5,1177.5,1154.9,1167.9,0,1182.3999999999974,1178.3299999999979,1178.3299999999979,-1,0.0
2001-06-01,1168.1,1175.8,1146.9,1148.05,0,1177.0299999999975,1175.854999999998,1175.854999999998,-1,0.0
2001-06-04,1148.0,1154.45,1125.35,1127.2,0,1163.8299999999974,1171.6299999999978,1163.8299999999974,-1,0.0
2001-06-05,1127.15,1130.65,1106.8,1115.6,0,1147.2599999999975,1166.3799999999978,1147.2599999999975,-1,0.0
2001-06-06,1117.5,1132.95,1114.0,1115.7,0,1134.8899999999974,1160.039999999998,1134.8899999999974,-1,0.0
2001-06-07,1115.05,1116.1,1095.45,1112.35,0,1123.7799999999975,1153.0899999999979,1123.7799999999975,-1,0.0
2001-06-08,1112.45,1128.9,1112.45,1126.6,0,1119.4899999999975,1148.259999999998,1119.4899999999975,1,2.0
2001-06-11,1126.55,1134.8,1122.35,1131.1,0,1120.2699999999973,1142.049999999998,1120.2699999999973,1,0.0
2001-06-12,1131.05,1133.3,1121.8,1127.15,0,1122.5799999999974,1134.9199999999978,1122.5799999999974,1,0.0
2001-06-13,1127.1,1132.95,1126.9,1129.0,0,1125.2399999999975,1130.064999999998,1125.2399999999975,1,0.0
2001-06-14,1128.95,1128.95,1110.15,1112.75,0,1125.3199999999974,1124.549999999998,1124.549999999998,-1,-2.0
2001-06-15,1112.7,1112.7,1084.2,1087.75,0,1117.5499999999975,1118.5199999999982,1117.5499999999975,-1,0.0
2001-06-18,1087.75,1087.75,1064.4,1078.3,0,1106.9899999999975,1113.6299999999978,1106.9899999999975,-1,0.0
2001-06-19,1078.25,1099.7,1075.45,1096.65,0,1100.8899999999976,1111.7349999999979,1100.8899999999976,-1,0.0
2001-06-20,1096.35,1100.55,1084.7,1097.6,0,1094.6099999999976,1109.924999999998,1094.6099999999976,1,2.0
2001-06-21,1097.9,1102.45,1090.25,1095.2,0,1091.0999999999976,1108.2099999999978,1091.0999999999976,1,0.0
2001-06-22,1095.85,1097.8,1081.3,1087.65,0,1091.0799999999977,1104.3149999999978,1091.0799999999977,-1,-2.0
2001-06-25,1087.1,1087.1,1064.4,1067.0,0,1088.8199999999977,1097.9049999999977,1088.8199999999977,-1,0.0
2001-06-26,1066.4,1099.8,1060.05,1096.6,0,1088.8099999999977,1094.8499999999979,1088.8099999999977,1,2.0
2001-06-27,1096.6,1102.8,1086.75,1096.1,0,1088.5099999999977,1091.559999999998,1088.5099999999977,1,0.0
2001-06-28,1095.85,1101.0,1090.2,1094.0,0,1088.2699999999977,1089.684999999998,1088.2699999999977,1,0.0
2001-06-29,1094.05,1114.35,1091.05,1107.9,0,1092.319999999998,1091.6999999999978,1091.6999999999978,1,0.0
2001-07-02,1108.35,1119.55,1097.95,1100.75,0,1099.069999999998,1093.944999999998,1093.944999999998,1,0.0
2001-07-03,1097.4,1097.4,1066.05,1069.8,0,1093.709999999998,1091.259999999998,1091.259999999998,-1,-2.0
2001-07-04,1068.05,1074.6,1062.2,1067.95,0,1088.079999999998,1088.2949999999978,1088.079999999998,-1,0.0
2001-07-05,1068.35,1079.35,1066.95,1069.75,0,1083.2299999999982,1085.7499999999977,1083.2299999999982,-1,0.0
2001-07-06,1069.15,1069.15,1059.6,1065.1,0,1074.6699999999983,1083.4949999999978,1074.6699999999983,-1,0.0
2001-07-09,1064.8,1064.8,1052.1,1059.5,0,1066.4199999999983,1082.7449999999978,1066.4199999999983,-1,0.0
2001-07-10,1059.95,1078.1,1059.25,1072.05,0,1066.8699999999983,1080.2899999999977,1066.8699999999983,1,2.0
2001-07-11,1072.15,1088.5,1068.35,1083.65,0,1070.0099999999982,1079.0449999999978,1070.0099999999982,1,0.0
2001-07-12,1083.8,1109.0,1083.8,1105.5,0,1077.1599999999983,1080.1949999999977,1077.1599999999983,1,0.0
2001-07-13,1105.7,1127.15,1103.3,1110.45,0,1086.2299999999982,1080.4499999999978,1080.4499999999978,1,0.0
2001-07-16,1110.35,1116.7,1102.45,1105.55,0,1095.4399999999982,1080.9299999999978,1080.9299999999978,1,0.0
2001-07-17,1103.55,1106.05,1092.5,1103.1,0,1101.649999999998,1084.259999999998,1084.259999999998,1,0.0
2001-07-18,1103.1,1108.45,1088.1,1091.95,0,1103.3099999999981,1086.6599999999978,1086.6599999999978,1,0.0
2001-07-19,1091.35,1091.35,1079.55,1085.9,0,1099.389999999998,1088.2749999999978,1088.2749999999978,-1,-2.0
2001-07-20,1085.95,1089.95,1072.75,1077.7,0,1092.8399999999979,1089.5349999999978,1089.5349999999978,-1,0.0
2001-07-23,1076.15,1076.15,1063.4,1070.65,0,1085.8599999999979,1090.6499999999978,1085.8599999999979,-1,0.0
2001-07-24,1065.95,1074.75,1064.5,1072.55,0,1079.7499999999977,1090.6999999999978,1079.7499999999977,-1,0.0
2001-07-25,1072.45,1073.95,1062.15,1064.2,0,1074.1999999999978,1088.7549999999978,1074.1999999999978,-1,0.0
2001-07-26,1063.9,1066.55,1050.15,1053.4,0,1067.6999999999978,1083.5449999999978,1067.6999999999978,-1,0.0
2001-07-27,1053.2,1061.2,1046.9,1051.7,0,1062.4999999999977,1077.6699999999978,1062.4999999999977,-1,0.0
2001-07-30,1051.45,1062.8,1050.9,1061.45,0,1060.6599999999976,1073.259999999998,1060.6599999999976,1,2.0
2001-07-31,1061.45,1076.35,1053.6,1072.85,0,1060.7199999999978,1070.234999999998,1060.7199999999978,1,0.0
2001-08-01,1073.0,1077.7,1059.75,1063.15,0,1060.509999999998,1067.354999999998,1060.509999999998,1,0.0
2001-08-02,1064.25,1070.05,1059.55,1066.0,0,1063.0299999999977,1065.364999999998,1063.0299999999977,1,0.0
2001-08-03,1066.4,1077.55,1066.2,1074.6,0,1067.6099999999979,1065.054999999998,1065.054999999998,1,0.0
2001-08-06,1074.2,1082.4,1072.55,1075.25,0,1070.3699999999978,1065.514999999998,1065.514999999998,1,0.0
2001-08-07,1074.35,1079.3,1070.2,1072.1,0,1070.219999999998,1065.469999999998,1065.469999999998,1,0.0
2001-08-08,1071.75,1072.1,1059.55,1068.0,0,1071.189999999998,1065.849999999998,1065.849999999998,1,0.0
2001-08-09,1068.1,1072.6,1061.4,1070.65,0,1072.1199999999978,1067.574999999998,1067.574999999998,1,0.0
2001-08-10,1070.65,1076.7,1069.05,1071.15,0,1071.4299999999978,1069.519999999998,1069.519999999998,1,0.0
2001-08-13,1070.95,1081.4,1061.05,1063.0,0,1068.9799999999977,1069.674999999998,1068.9799999999977,-1,-2.0
2001-08-14,1063.05,1076.6,1062.2,1075.5,0,1069.6599999999976,1069.9399999999978,1069.6599999999976,1,2.0
2001-08-16,1075.2,1083.7,1072.95,1078.95,0,1071.8499999999976,1071.519999999998,1071.519999999998,1,0.0
2001-08-17,1079.0,1084.0,1067.6,1069.2,0,1071.5599999999977,1071.8399999999979,1071.5599999999977,-1,-2.0
2001-08-20,1062.5,1067.95,1061.0,1063.75,0,1070.0799999999977,1070.7549999999978,1070.0799999999977,-1,0.0
2001-08-21,1063.65,1071.2,1062.3,1068.7,0,1071.2199999999978,1070.099999999998,1070.099999999998,-1,0.0
2001-08-23,1068.7,1079.0,1065.7,1071.5,0,1070.4199999999978,1070.039999999998,1070.039999999998,1,2.0
2001-08-24,1071.5,1076.7,1064.9,1069.15,0,1068.4599999999978,1070.154999999998,1068.4599999999978,1,0.0
2001-08-27,1064.05,1078.35,1064.05,1072.55,0,1069.1299999999978,1070.344999999998,1069.1299999999978,1,0.0
2001-08-28,1072.35,1076.85,1069.6,1070.65,0,1070.509999999998,1070.2949999999978,1070.2949999999978,1,0.0
2001-08-29,1070.55,1074.5,1066.45,1067.45,0,1070.259999999998,1070.739999999998,1070.259999999998,-1,-2.0
2001-08-30,1068.3,1070.25,1061.9,1064.15,0,1068.789999999998,1069.604999999998,1068.789999999998,-1,0.0
2001-08-31,1064.1,1064.1,1051.75,1053.75,0,1065.709999999998,1067.0849999999978,1065.709999999998,-1,0.0
2001-09-03,1054.65,1059.9,1046.35,1048.05,0,1060.8099999999981,1064.9699999999978,1060.8099999999981,-1,0.0
2001-09-04,1048.2,1053.25,1043.3,1048.2,0,1056.319999999998,1063.4149999999977,1056.319999999998,-1,0.0
2001-09-05,1047.25,1051.55,1043.3,1045.0,0,1051.8299999999979,1061.0449999999978,1051.8299999999979,-1,0.0
2001-09-06,1047.7,1048.2,1033.4,1036.1,0,1046.219999999998,1057.5049999999978,1046.219999999998,-1,0.0
2001-09-07,1036.35,1037.35,1026.45,1035.2,0,1042.509999999998,1054.1099999999979,1042.509999999998,-1,0.0
2001-09-10,1035.0,1045.3,1031.45,1033.4,0,1039.5799999999979,1050.194999999998,1039.5799999999979,-1,0.0
2001-09-11,1033.35,1037.45,1020.7,1023.4,0,1034.6199999999978,1045.469999999998,1034.6199999999978,-1,0.0
2001-09-12,1023.25,1023.25,957.95,982.2,0,1022.0599999999979,1036.944999999998,1022.0599999999979,-1,0.0
2001-09-13,982.2,993.05,969.0,971.7,0,1009.1799999999978,1027.699999999998,1009.1799999999978,-1,0.0
2001-09-14,972.05,974.5,902.7,919.7,0,986.0799999999978,1014.294999999998,986.0799999999978,-1,0.0
2001-09-17,916.15,916.15,861.05,872.25,0,953.8499999999979,996.7149999999981,953.8499999999979,-1,0.0
2001-09-18,872.15,910.35,868.5,900.2,0,929.2099999999979,981.9149999999981,929.2099999999979,-1,0.0
2001-09-19,899.7,915.0,899.7,912.2,0,915.2099999999979,968.6349999999982,915.2099999999979,-1,0.0
2001-09-20,910.2,910.35,873.7,898.8,0,900.629999999998,954.9049999999982,900.629999999998,-1,0.0
2001-09-21,903.75,903.75,849.95,854.2,0,887.5299999999979,936.8049999999981,887.5299999999979,-1,0.0
