Dates,Open,High,Low,Close,Volume,roc_1,roc_2,roc_3,roc_average,roc_indicator,Signal,Trades
02-05-2016,7858.2,7874.45,7805.1,7840.1,0,-0.000352701,0.000657302,0.002781479,0.001028693,-1,-1,-1
03-05-2016,7848.75,7949.95,7770.1,7783.8,0,-0.00172342,0.000297945,0.002763788,0.000446104,-1,-1,0
04-05-2016,7755,7789,7725,7732.75,0,-0.002485545,-1.84E-05,0.00174193,-0.00025399,-1,-1,0
05-05-2016,7741,7817.5,7733,7773.1,0,-0.001772321,0.000704318,0.001397634,0.000109877,-1,-1,0
06-05-2016,7733.7,7770.6,7700.95,7760.25,0,-0.001907434,0.000735953,0.00104268,-4.29E-05,-1,-1,0
09-05-2016,7794.9,7912.2,7775,7904.3,0,0.000499682,0.000843819,0.001487698,0.000943733,-1,-1,0
10-05-2016,7894,7933.55,7867.15,7919.75,0,-0.00074444,0.000937403,0.001566892,0.000586618,-1,-1,0
11-05-2016,7810.35,7909.9,7798.2,7865.85,0,-0.001558129,0.000604485,0.001097538,4.80E-05,-1,-1,0
12-05-2016,7886,7939.4,7860.4,7928.2,0,0.001031572,0.000705709,0.001484894,0.001074058,0,0,1
13-05-2016,7891.2,7891.8,7787.3,7830.55,0,-0.000813827,0.001086378,0.001059443,0.000443998,0,0,0
16-05-2016,7840,7898.1,7780.1,7887.2,0,0.000600758,0.001322907,0.001127457,0.001017041,0,0,0
17-05-2016,7920,7957.8,7896,7907.6,0,0.001590483,0.001811224,0.001410078,0.001603928,0,0,0
18-05-2016,7856.75,7927,7811.4,7879.3,0,0.001895186,0.001589844,0.001170121,0.001551717,1,1,1
19-05-2016,7864.95,7872.55,7775.25,7785.1,0,0.000154379,0.000431051,0.000906293,0.000497241,-1,-1,-2
20-05-2016,7790.3,7828,7753.35,7763.35,0,3.99E-05,0.000158028,0.000519539,0.000239171,-1,-1,0
23-05-2016,7782.55,7816,7736.65,7744.85,0,-0.002017256,-0.00062533,0.000102096,-0.00084683,-1,-1,0
24-05-2016,7736,7769.5,7722.8,7759.3,0,-0.002025948,-0.000813101,0.000106941,-0.000910703,-1,-1,0
25-05-2016,7802.65,7949.9,7802.65,7943,0,0.000980822,6.63E-05,0.000667955,0.000571703,0,0,1
26-05-2016,7965.25,8074.65,7951.05,8069.65,0,0.001784138,0.000790057,0.001410762,0.001328319,0,0,0
27-05-2016,8091.1,8181.7,8087.1,8172.45,0,0.004366232,0.001321173,0.001812324,0.00249991,0,0,0
30-05-2016,8211.5,8222.75,8172.4,8194.3,0,0.00389365,0.001674762,0.001463958,0.002344123,1,1,1
31-05-2016,8225,8229.45,8156.3,8190.9,0,0.003582629,0.001061517,0.001461866,0.002035337,0,0,-1
01-06-2016,8200,8224.9,8178.3,8194.55,0,0.00400099,0.001022233,0.001438296,0.00215384,0,0,0
02-06-2016,8187.75,8254,8161.35,8243.25,0,0.00588496,0.002018542,0.001452042,0.003118515,1,1,1
03-06-2016,8261.1,8276.95,8226.05,8238.9,0,0.006125577,0.001743426,0.002018102,0.003295702,0,0,-1
06-06-2016,8248,8256.65,8205.8,8229.8,0,0.00626158,0.00198824,0.001948669,0.003399496,1,1,1
07-06-2016,8266,8318.9,8230.05,8283.15,0,0.006751253,0.002566099,0.002373084,0.003896812,1,1,0
08-06-2016,8290.05,8299,8262.05,8284.2,0,0.004295606,0.002852543,0.00232941,0.003159186,1,1,0
09-06-2016,8285.1,8291,8200.05,8229.35,0,0.00197902,0.002347841,0.001711384,0.002012748,0,0,-1
10-06-2016,8202.2,8299,8171.1,8190.4,0,0.00021964,0.002217197,0.001479412,0.001305416,0,0,0
13-06-2016,8124,8147,8082.2,8130.65,0,-0.000776759,0.001145452,0.000835044,0.000401246,0,0,0
14-06-2016,8130.55,8138.45,8076,8120.55,0,-0.00085888,0.001014173,0.000632078,0.000262457,0,0,0
15-06-2016,8105.1,8232.4,8105.1,8221.35,0,0.000327047,0.001807815,0.000918996,0.001017952,0,0,0
16-06-2016,8185.35,8194,8085,8158.75,0,-0.001025081,0.00116319,0.000775272,0.00030446,0,0,0
17-06-2016,8200,8221.2,8151.3,8174.4,0,-0.000782871,0.001756454,0.000831895,0.000601826,0,0,0
20-06-2016,8106,8262,8106,8251.9,0,0.000268536,0.001849579,0.001229816,0.001115977,0,0,0
21-06-2016,8251.15,8253,8205.8,8225.1,0,-0.00070082,0.00160605,0.000770602,0.000558611,0,0,0
22-06-2016,8226.85,8253.25,8154,8205.05,0,-0.000955433,0.0016537,0.000671748,0.000456672,0,0,0
23-06-2016,8206.1,8307.15,8190.15,8282.25,0,0.000642821,0.002554367,0.001385836,0.001527675,0,0,0
24-06-2016,8125,8125,7927.1,8086.9,0,-0.001263675,0.001667064,0.000608312,0.000337234,0,0,0
27-06-2016,8050.1,8130,8048,8104.6,0,-0.000320393,0.001858009,0.00084342,0.000793679,0,0,0
28-06-2016,8090,8158.9,8085,8136.05,0,0.000190874,0.001942186,0.001131356,0.001088138,0,0,0
29-06-2016,8162.5,8214.8,8155.75,8204.5,0,-0.000204954,0.001316883,0.001525169,0.000879033,-1,-1,-1
30-06-2016,8255,8310,8238.2,8287.75,0,0.001581125,0.001081088,0.001655228,0.001439147,0,0,1
01-07-2016,8310,8378,8310,8355.15,0,0.002211171,0.000894224,0.001916498,0.001673964,0,0,0
04-07-2016,8385.1,8415,8376,8387.35,0,0.00164144,0.000942362,0.001527808,0.001370537,0,0,0
05-07-2016,8381,8382.5,8342,8354,0,0.001567154,0.000796494,0.001370782,0.00124481,0,0,0
07-07-2016,8347.7,8392,8330.05,8358.3,0,0.001867752,0.000799312,0.001565152,0.001410739,0,0,0
08-07-2016,8350,8353,8295.05,8336.45,0,0.000654412,0.000452249,0.001287335,0.000797998,0,0,0
11-07-2016,8432.75,8496,8422.35,8489.4,0,0.004977185,0.001216182,0.00210346,0.002765609,0,0,0
12-07-2016,8512.1,8534.55,8492,8528.75,0,0.005233448,0.001453012,0.002033516,0.002906659,0,0,0
13-07-2016,8539.95,8545,8501.1,8520.05,0,0.004719735,0.001144009,0.00193627,0.002600005,0,0,0
14-07-2016,8521,8584,8509.55,8576.55,0,0.004534707,0.001411603,0.002212284,0.002719531,0,0,0
15-07-2016,8589.9,8605,8525,8554.85,0,0.003222829,0.001582142,0.002471869,0.002425613,0,0,0
18-07-2016,8571.5,8604,8510,8520.5,0,0.001979019,0.001612131,0.002438219,0.00200979,0,0,0
19-07-2016,8525,8555,8485.6,8540.45,0,0.001825368,0.002016075,0.002568158,0.002136534,-1,-1,-1
20-07-2016,8549.9,8591.65,8542.5,8584.15,0,0.002754968,0.002283589,0.002657617,0.002565391,0,0,1
21-07-2016,8888,8888,8511.7,8519.75,0,0.001931613,0.00145183,0.001815278,0.001732907,0,0,0
22-07-2016,8527.15,8563.9,8500.5,8554.3,0,0.002613223,0.001939268,0.001501459,0.002017983,1,1,1
25-07-2016,8545,8645.6,8530.75,8639.7,0,0.001770443,0.002276864,0.001429345,0.001825551,0,0,-1
26-07-2016,8602.1,8652.05,8576.55,8592.85,0,0.000751576,0.00165271,0.001215937,0.001206741,0,0,0
27-07-2016,8602.1,8667.5,8566.05,8614.75,0,0.001111496,0.001894931,0.001293661,0.001433363,0,0,0
28-07-2016,8625.5,8667.9,8615.05,8666.3,0,0.001046458,0.002248615,0.001439219,0.001578097,0,0,0
29-07-2016,8708,8744.7,8668.5,8686.6,0,0.001540062,0.001952851,0.001344585,0.001612499,0,0,0
01-08-2016,8702.2,8747,8624.45,8682,0,0.001895429,0.002943526,0.001344536,0.002061164,0,0,0
02-08-2016,8676,8736.05,8638,8660.3,0,0.001403322,0.00274264,0.001307747,0.001817903,0,0,0
03-08-2016,8641,8649.25,8568,8582.55,0,-1.86E-05,0.002195168,0.000903642,0.001026724,0,0,0
04-08-2016,8625.25,8631,8547.6,8594.4,0,0.000876199,0.001900908,0.000936119,0.001237742,0,0,0
05-08-2016,8632.65,8717,8631.6,8708.2,0,0.001799095,0.00202926,0.001454702,0.001761019,0,0,0
08-08-2016,8748.5,8760,8726.45,8742.3,0,0.001187541,0.001853468,0.001684594,0.001575201,0,0,0
09-08-2016,8739.8,8751.7,8661.7,8702.55,0,0.001276643,0.001503216,0.001758469,0.001512776,-1,-1,-1
10-08-2016,8717.15,8724,8590,8598.05,0,-0.000193854,0.001168542,0.001470036,0.000814908,-1,-1,0
11-08-2016,8595,8630,8565,8612.45,0,-0.000621372,0.001216276,0.001189282,0.000594728,0,0,1
12-08-2016,8614,8702.5,8613.95,8678.4,0,-9.44E-05,0.001640746,0.001592309,0.001046219,0,0,0
16-08-2016,8695.35,8706.25,8601,8659.9,0,-0.00025455,0.000803355,0.001484818,0.000677875,-1,-1,-1
17-08-2016,8650.25,8689.55,8610.5,8631.4,0,-0.000333707,0.00048143,0.001149735,0.000432486,-1,-1,0
18-08-2016,8655.2,8713.95,8655.2,8685.1,0,0.001194866,0.000774878,0.001398159,0.001122635,0,0,1
19-08-2016,8692.4,8703,8650,8677.25,0,0.000964,0.000469653,0.001438748,0.000957467,0,0,0
22-08-2016,8680.5,8693.8,8616,8633.2,0,-0.000861257,0.000366342,0.001059344,0.000188143,-1,-1,-1
23-08-2016,8621.25,8655,8591.25,8641.75,0,-0.001150155,0.000569215,0.001715274,0.000378112,-1,-1,0
24-08-2016,8640.25,8682.95,8617.1,8654.65,0,-0.000550413,0.000534866,0.001696722,0.000560392,-1,-1,0
25-08-2016,8679.95,8685,8585.95,8592.2,0,-6.80E-05,3.75E-05,0.001401632,0.000457035,-1,-1,0
26-08-2016,8645.05,8664.95,8596.2,8625,0,0.000145719,0.000494146,0.001281309,0.000640391,-1,-1,0
29-08-2016,8609.9,8669.8,8578,8649.75,0,-0.00033013,0.000446325,0.001091973,0.000402723,-1,-1,0
30-08-2016,8680,8804.45,8668,8794.6,0,0.001555445,0.000717155,0.001314908,0.001195836,0,0,1
31-08-2016,8791,8863.7,8789.45,8836.15,0,0.002372153,0.00113257,0.001337729,0.00161415,0,0,0
01-09-2016,8833.5,8854.7,8790.95,8808.35,0,0.001419097,0.000898923,0.001359678,0.001225899,0,0,0
02-09-2016,8811.8,8847.1,8793.6,8840.15,0,0.001877323,0.000802419,0.001441232,0.001373658,0,0,0
06-09-2016,8891,8969.1,8886.25,8961.2,0,0.003799286,0.001264476,0.001873549,0.002312437,0,0,0
07-09-2016,8975.6,8989.5,8942.1,8952.1,0,0.003591286,0.001244414,0.001362582,0.002066094,0,0,0
08-09-2016,8953.1,8994.5,8933.8,8982.55,0,0.003788715,0.001488401,0.001330207,0.002202441,1,1,1
09-09-2016,8962,8962,8890.5,8903.75,0,0.003625963,0.001496991,0.001125874,0.002082943,1,1,0
12-09-2016,8805.25,8805.25,8727,8742.35,0,0.00136058,0.000688588,0.000483295,0.000844154,1,1,0
14-09-2016,8736.3,8779.8,8717.3,8768.55,0,0.00137345,0.00027721,0.0006245,0.000758387,0,0,-1
15-09-2016,8764.1,8784,8728,8773.5,0,-0.00023992,0.000142754,0.000742327,0.000215054,-1,-1,-1
16-09-2016,8808,8878.8,8769.5,8808.2,0,-0.000316314,0.000485605,0.00078377,0.000317687,-1,-1,0
19-09-2016,8811.9,8848.4,8798.85,8832.1,0,0.000269631,0.001088852,0.000722116,0.000693533,0,0,1
20-09-2016,8806.65,8820,8786.1,8807.2,0,-0.000372731,0.000904505,0.000843481,0.000458418,0,0,0
21-09-2016,8814,8856.6,8784.9,8806.95,0,-0.00172131,0.000592506,0.000738371,-0.000130144,-1,-1,-1
22-09-2016,8880.25,8918,8861.05,8884.45,0,-0.000755689,0.001037194,0.000708213,0.000329906,0,0,1
23-09-2016,8885.25,8889.35,8830.1,8843.65,0,-0.001546331,0.000983618,0.000729676,5.57E-05,0,0,0
26-09-2016,8813.8,8821.6,8726.7,8735.15,0,-0.001893584,0.00023051,0.000349401,-0.000437891,-1,-1,-1
27-09-2016,8765,8776.35,8697.9,8716.55,0,-0.000295115,0.000181163,0.000144958,1.03E-05,0,0,1
28-09-2016,8710,8783.9,8706,8758.45,0,-0.000115184,0.000580318,0.000206784,0.000223972,0,0,0
29-09-2016,8801.25,8801.95,8562.05,8591.25,0,-0.002077278,-0.000233749,-0.000261317,-0.000857448,0,0,0
30-09-2016,8607.8,8669.35,8593.3,8640.65,0,-0.001902205,-6.47E-05,-5.67E-05,-0.000674545,-1,-1,-1
03-10-2016,8682,8788,8656.25,8779.1,0,-0.000600084,0.000870091,0.000572528,0.000280845,0,0,1
04-10-2016,8790.1,8820,8765,8799.7,0,-8.52E-05,0.000810203,0.000597191,0.000440745,0,0,0
05-10-2016,8815.2,8837.75,8750,8775.35,0,-0.000358808,0.000580826,0.000192778,0.000138266,0,0,0
06-10-2016,8797,8815,8711,8731.35,0,-0.001723236,-0.000287677,-3.13E-05,-0.000680742,-1,-1,-1
07-10-2016,8737.5,8747.75,8691.3,8722.75,0,-0.001367083,-0.000513346,5.80E-05,-0.000607466,-1,-1,0
10-10-2016,8746.4,8775.9,8732.15,8739.95,0,5.50E-05,-0.000310614,0.000412594,5.23E-05,0,0,1
13-10-2016,8677.75,8677.75,8551,8580.45,0,-0.001561398,-0.001175093,-9.29E-05,-0.000943127,-1,-1,-1
14-10-2016,8590,8613.85,8565.05,8605.1,0,-0.001750881,-0.001589519,-0.000211156,-0.001183852,-1,-1,0
17-10-2016,8608,8612,8507.35,8523.9,0,-0.000783937,-0.001913294,-0.000392614,-0.001029948,0,0,1
18-10-2016,8561,8687,8560.05,8679.85,0,0.00045367,-0.001347947,0.000140331,-0.000251316,0,0,0
19-10-2016,8690,8696.5,8640.5,8665.25,0,-0.00129683,-0.001071459,-5.71E-05,-0.000808476,-1,-1,-1
20-10-2016,8695.25,8728.2,8675.75,8705.15,0,-0.001074468,-0.000170206,8.04E-05,-0.000388097,-1,-1,0
21-10-2016,8700,8710.3,8655,8700.35,0,-0.000854667,-0.000311112,0.000194453,-0.000323775,-1,-1,0
24-10-2016,8718,8748,8690.1,8720.25,0,-0.000127128,-0.000242777,0.000227095,-4.76E-05,0,0,1
25-10-2016,8715.6,8715.6,8661,8700.35,0,-0.0002568,-0.000489771,0.00013201,-0.000204854,0,0,0
26-10-2016,8662.25,8669,8585.55,8616.75,0,-0.001409619,-0.000975306,7.14E-05,-0.000771165,-1,-1,-1
27-10-2016,8587.35,8623.55,8546.85,8615.25,0,0.000405573,-0.000871787,-2.83E-05,-0.000164825,0,0,1
28-10-2016,8626,8682,8605,8667.4,0,0.000723989,-0.000633818,5.10E-05,4.71E-05,0,0,0
30-10-2016,8670,8687.4,8622.05,8629.2,0,0.00123535,-0.001149199,-0.000470175,-0.000128008,0,0,0
01-11-2016,8639,8704.6,8633.25,8651.75,0,-0.000323738,-0.000867967,-0.00052172,-0.000571142,0,0,0
02-11-2016,8568,8579,8531.3,8542.6,0,-0.001415424,-0.000881725,-0.000754256,-0.001017135,-1,-1,-1
03-11-2016,8519,8565.95,8505.35,8517.9,0,-0.002151026,-0.000911599,-0.000911325,-0.00132465,-1,-1,0
04-11-2016,8496.55,8530,8425.55,8458.2,0,-0.002783221,-0.001371247,-0.001403272,-0.00185258,0,0,1
07-11-2016,8519,8560,8503.5,8520,0,-0.002296379,-0.000331733,-0.0012067,-0.001278271,0,0,0
08-11-2016,8542.25,8589,8507.5,8566.55,0,-0.001537869,-0.00034303,-0.0011578,-0.0010129,0,0,0
09-11-2016,8102.25,8493.5,8076,8462.7,0,-0.001787797,-0.001441606,-0.001238383,-0.001489262,-1,-1,-1
10-11-2016,8515.55,8614,8515.55,8553.35,0,-0.000718493,-0.001119811,-0.000540473,-0.000792926,0,0,1
11-11-2016,8430,8475.5,8315.85,8327.95,0,-0.003916399,-0.002039349,-0.001256194,-0.002403981,-1,-1,-1
15-11-2016,8279,8287.75,8124,8139.55,0,-0.005674338,-0.00271115,-0.001806434,-0.003397307,-1,-1,0
16-11-2016,8205.15,8225,8095.25,8118.55,0,-0.006162915,-0.002770686,-0.001957409,-0.003630337,-1,-1,0
17-11-2016,8075.25,8168,8040.1,8088.35,0,-0.005317468,-0.002982168,-0.002105247,-0.003468294,-1,-1,0
18-11-2016,8097.85,8139,8055.4,8074.7,0,-0.00520316,-0.002357685,-0.002079265,-0.00321337,-1,-1,0
21-11-2016,8100,8109,7921,7939.2,0,-0.006136057,-0.003095374,-0.002463253,-0.003898228,-1,-1,0
22-11-2016,7996.35,8022,7940,8006.8,0,-0.006023474,-0.002426589,-0.002469624,-0.003639896,0,0,1
23-11-2016,8050.05,8058,7972.2,8024.85,0,-0.006323432,-0.003018485,-0.002314655,-0.003885524,-1,-1,-1
24-11-2016,7987,8018.65,7947.25,7965.5,0,-0.005875193,-0.003230143,-0.002202738,-0.003769358,-1,-1,0
25-11-2016,8033.95,8138.7,8006,8126.35,0,-0.004992196,-0.002659575,-0.001692757,-0.003114843,-1,-1,0
28-11-2016,8088.25,8168.45,8078.25,8150.6,0,-0.002129576,-0.002527485,-0.001735039,-0.0021307,0,0,1
29-11-2016,8155,8219.9,8147,8172.05,0,0.000399285,-0.002514607,-0.001219846,-0.001111723,0,0,0
30-11-2016,8186.55,8270.75,8166.4,8260.35,0,0.001746617,-0.002022907,-0.001100322,-0.000458871,0,0,0
01-12-2016,8259,8272.5,8205.05,8212,0,0.001528742,-0.001878899,-0.001614915,-0.000655024,0,0,0
02-12-2016,8164.8,8190,8092,8108.9,0,0.000423545,-0.002350947,-0.001962567,-0.001296656,0,0,0
05-12-2016,8092.1,8175,8076.1,8164.9,0,0.002842856,-0.002319035,-0.001739104,-0.000405094,0,0,0
06-12-2016,8173,8219,8157.1,8169.05,0,0.002026403,-0.00213299,-0.001610003,-0.000572197,0,0,0
07-12-2016,8188.25,8218.8,8095,8123.35,0,0.001227437,-0.002442974,-0.001717922,-0.000977819,0,0,0
08-12-2016,8176,8267.75,8176,8255.65,0,0.003642584,-0.001343619,-0.001385305,0.000304553,1,1,1
09-12-2016,8275.15,8294,8255.65,8277,0,0.001853846,-0.001131265,-0.000884132,-5.39E-05,0,0,-1
12-12-2016,8250,8250.9,8164.05,8183.4,0,0.000402424,-0.001299567,-0.001225146,-0.000707429,0,0,0
13-12-2016,8189.95,8243.85,8172.3,8227.45,0,0.00067792,-0.001373474,-0.000869467,-0.000521674,0,0,0
14-12-2016,8229,8229,8172,8197.65,0,-0.000759048,-0.001722514,-0.001388849,-0.001290137,0,0,0
15-12-2016,8129,8264,8123.6,8173.05,0,-0.000474306,-0.001369067,-0.00142004,-0.001087804,1,1,1
16-12-2016,8189,8189,8135,8146.5,0,0.000463688,-0.001902646,-0.001604366,-0.001014442,0,0,-1
19-12-2016,8132.25,8148.7,8112.55,8124.15,0,-0.000499088,-0.000978872,-0.001655681,-0.001044547,1,1,1
20-12-2016,8125,8134.4,8072,8099.9,0,-0.000846488,-0.000194851,-0.001778475,-0.000939938,0,0,-1
21-12-2016,8120.5,8124.5,8073.05,8080.65,0,-0.000525645,-0.000186733,-0.001780675,-0.000831018,0,0,0
22-12-2016,8054.1,8066.95,7975.15,7996.85,0,-0.003134823,-0.000452503,-0.001798532,-0.001795286,0,0,0
23-12-2016,7975,8037.35,7953,7995,0,-0.003407032,-0.000394813,-0.001799861,-0.001867235,0,0,0
26-12-2016,7970,7970,7896.35,7911.3,0,-0.003325024,-0.000140568,-0.002180873,-0.001882155,0,0,0
27-12-2016,7920,8045.45,7906.6,8031.35,0,-0.002383485,0.000122646,-0.001732055,-0.001330965,0,0,0
28-12-2016,8044,8100,8024,8031.35,0,-0.00202863,3.24E-05,-0.001792701,-0.001262977,0,0,0
29-12-2016,8028,8109,8025,8103.6,0,-0.000849744,0.000693491,-0.001284738,-0.00048033,0,0,0
30-12-2016,8136.6,8207.1,8130,8187.4,0,0.000502056,0.000300504,-0.000970016,-5.58E-05,1,1,1
02-01-2017,8215.05,8218.8,8151,8192.1,0,0.000836395,0.000203666,-0.000786515,8.45E-05,1,1,0
03-01-2017,8200,8228,8159,8196.5,0,0.001192607,0.000119676,-0.000949237,0.000121015,1,1,0
04-01-2017,8202.25,8223.4,8187.3,8204.05,0,0.001527105,-0.000272628,-0.001057894,6.55E-05,1,1,0
05-01-2017,8254.7,8298.7,8236.15,8288.2,0,0.00364331,0.000371164,-0.000515497,0.001166325,1,1,0
06-01-2017,8305.55,8329.6,8256.5,8267.65,0,0.003410256,0.00078309,-0.000835053,0.001119431,1,1,0
09-01-2017,8266,8272.4,8241.1,8249.9,0,0.004279954,0.000416417,-0.000234301,0.001487356,1,1,0
10-01-2017,8274.8,8298.75,8260,8293.85,0,0.003268442,0.000611087,0.000473921,0.00145115,1,1,0
11-01-2017,8335,8399.8,8324,8387.2,0,0.004430762,0.001299218,0.000827272,0.002185751,1,1,0
12-01-2017,8403.2,8424,8386.05,8418,0,0.003879757,0.000786613,0.001018904,0.001895091,0,0,-1
13-01-2017,8454.9,8457,8388.2,8417.7,0,0.002812859,0.000679957,0.001061959,0.001518258,0,0,0
16-01-2017,8404,8444,8385.05,8431.7,0,0.002924769,0.001213676,0.001550849,0.001896431,0,0,0
17-01-2017,8433.9,8448,8392.5,8408.5,0,0.00258647,0.000880224,0.001254246,0.001573647,0,0,0
18-01-2017,8426,8468.95,8406.05,8429.35,0,0.002746205,0.001130568,0.001260148,0.001712307,0,0,0
19-01-2017,8422,8454,8409,8442.95,0,0.001867112,0.001320927,0.001498494,0.001562177,0,0,0
20-01-2017,8400,8434,8352.2,8362.65,0,0.001149057,0.001061315,0.000726956,0.000979109,1,1,1
23-01-2017,8343.5,8418,8333.4,8402.4,0,0.001848507,0.001369989,0.000772336,0.001330278,1,1,0
24-01-2017,8421.4,8488,8416,8480.5,0,0.002250463,0.001879529,0.000943613,0.001691202,1,1,0
25-01-2017,8504.9,8606.4,8496.3,8602.75,0,0.002569988,0.002584446,0.001036276,0.00206357,0,0,-1
27-01-2017,8649.95,8698.15,8641.1,8671.1,0,0.003006652,0.003372578,0.00139765,0.002592293,0,0,0
30-01-2017,8645,8681.95,8636.35,8655.35,0,0.002823218,0.003303815,0.001684723,0.002603919,0,0,0
31-01-2017,8639.8,8639.8,8576.25,8584.3,0,0.001809837,0.003402728,0.001284155,0.002165573,0,0,0
01-02-2017,8600.15,8747.45,8555,8737.9,0,0.003917464,0.00351896,0.00174087,0.003059098,1,1,1
02-02-2017,8730,8773.8,8697.3,8743.95,0,0.003732198,0.003549092,0.001909926,0.003063739,1,1,0
03-02-2017,8744.95,8763.9,8725.25,8754.35,0,0.003688284,0.003212153,0.001510178,0.002803538,1,1,0
06-02-2017,8808,8834.4,8781.8,8816.6,0,0.005428303,0.003073992,0.001629818,0.003377371,1,1,0
07-02-2017,8800.45,8811.9,8758.7,8785.55,0,0.004560007,0.00289767,0.001839547,0.003099075,1,1,0
08-02-2017,8785.6,8813.95,8732.5,8796.35,0,0.003724427,0.002927347,0.001728664,0.002793479,1,1,0
09-02-2017,8816.3,8843.8,8733,8796.85,0,0.002256255,0.00289028,0.001827353,0.002324629,0,0,-1
10-02-2017,8829.9,8839.9,8786.55,8809.35,0,0.001594377,0.002515142,0.001946336,0.002018618,0,0,0
13-02-2017,8836.65,8846,8765.5,8815.35,0,0.001848568,0.002649846,0.002052569,0.002183661,0,0,0
14-02-2017,8824,8830,8786.1,8814.85,0,0.002685717,0.002739185,0.002125453,0.002516785,0,0,0
15-02-2017,8826.1,8827.2,8727,8743.1,0,5.95E-05,0.002166666,0.00198521,0.001403795,0,0,0
16-02-2017,8760,8796.15,8734,8787.6,0,0.000499202,0.001909576,0.002187169,0.001531983,-1,-1,-1
17-02-2017,8869.75,8872.45,8800.1,8827,0,0.000829873,0.001943455,0.002595241,0.001789523,-1,-1,0
20-02-2017,8828.2,8881.3,8810,8873.85,0,0.000649343,0.002167575,0.002748124,0.001855014,-1,-1,0
21-02-2017,8880.05,8924.5,8858.85,8910.35,0,0.001420514,0.002270716,0.003157035,0.002282755,-1,-1,0
22-02-2017,8918.95,8957.6,8901.55,8920.1,0,0.001406834,0.002433728,0.002766503,0.002202355,-1,-1,0
23-02-2017,8934.25,8982.9,8925.95,8939.5,0,0.001621603,0.002420827,0.002826891,0.002289774,-1,-1,0
27-02-2017,8939.95,8957.1,8909,8915.75,0,0.001207808,0.002239975,0.002505522,0.001984435,-1,-1,0
28-02-2017,8921.5,8938.45,8884.15,8909.35,0,0.001066322,0.002614961,0.002204454,0.001961912,0,0,1
01-03-2017,8924,8994,8921.7,8976.05,0,0.001828732,0.002730886,0.002392396,0.002317338,0,0,0
02-03-2017,9001,9018.3,8898.25,8917.2,0,0.001991285,0.002059784,0.002198194,0.002083088,-1,-1,-1
03-03-2017,8884,8933,8872.7,8922.8,0,0.001538532,0.001488129,0.002190229,0.001738963,0,0,1
06-03-2017,8935,8985,8928.45,8979.15,0,0.001723689,0.001421042,0.002084138,0.001742956,0,0,0
07-03-2017,8986.9,8988.9,8960.05,8974.1,0,0.001129724,0.001473077,0.002136187,0.001579663,-1,-1,-1
08-03-2017,8974,8980,8907.65,8952.1,0,0.000468556,0.001713826,0.002127905,0.001436762,-1,-1,0
09-03-2017,8923,8977.8,8912.65,8954.5,0,0.000385646,0.000991543,0.001991385,0.001122858,-1,-1,0
10-03-2017,8975,9002.9,8916.4,8958.7,0,0.000214777,0.000982394,0.001703489,0.000966886,-1,-1,0
14-03-2017,9145,9158,9077.6,9103,0,0.002100216,0.001593037,0.002034331,0.001909195,0,0,1
15-03-2017,9116.2,9130,9101.5,9109.3,0,0.002244271,0.00132795,0.002054005,0.001875409,0,0,0
16-03-2017,9156,9181.25,9152.1,9176.15,0,0.002229266,0.001778375,0.002207295,0.002071645,0,0,0
17-03-2017,9212.85,9212.85,9165.3,9171.75,0,0.002854596,0.001707072,0.002269281,0.002276983,0,0,0
20-03-2017,9164.95,9164.95,9142,9153.55,0,0.002586072,0.001621944,0.002147852,0.002118623,0,0,0
21-03-2017,9165.15,9171.85,9113.65,9143,0,0.001824783,0.001514981,0.002072883,0.001804216,0,0,0
22-03-2017,9081,9130,9045,9050.4,0,0.000850225,0.001066549,0.002056017,0.001324263,-1,-1,-1
23-03-2017,9068.25,9121.4,9061.05,9107.65,0,0.001737581,0.001328667,0.002098359,0.001721536,0,0,1
24-03-2017,9117.85,9146.6,9099.5,9118.3,0,0.001829248,0.001716554,0.001880196,0.001808666,0,0,0
27-03-2017,9109,9111.05,9035.25,9067.95,0,0.001219485,0.001276116,0.001351893,0.001282498,-1,-1,-1
28-03-2017,9095.15,9123.8,9085.4,9109.6,0,7.25E-05,0.001280616,0.001264257,0.000872459,0,0,1
29-03-2017,9140.55,9151.4,9118.8,9142.85,0,0.000368305,0.001212551,0.001408089,0.000996315,-1,-1,-1
30-03-2017,9150.35,9178,9140.05,9173.75,0,-2.62E-05,0.001182445,0.001716651,0.000957647,-1,-1,0
31-03-2017,9185.25,9208.4,9176,9197.75,0,0.000283479,0.001245053,0.001315677,0.00094807,-1,-1,0
03-04-2017,9221.65,9274,9203.5,9263.25,0,0.001198442,0.001448627,0.001484741,0.00137727,-1,-1,0
05-04-2017,9280,9294.85,9247.85,9286.55,0,0.001570054,0.001663573,0.001519816,0.001584481,0,0,1
06-04-2017,9254.8,9283,9231,9272.25,0,0.002451273,0.0016293,0.001292023,0.001790865,1,1,1
07-04-2017,9234.8,9269.75,9200.4,9211.45,0,0.001139701,0.001049014,0.001211933,0.001133549,0,0,-1
10-04-2017,9225.6,9248.3,9194,9209.35,0,0.000998541,0.001310501,0.001173782,0.001160942,0,0,0
11-04-2017,9194.85,9269.95,9187.55,9264.45,0,0.002166973,0.001531582,0.001328885,0.001675813,1,1,1
12-04-2017,9251.9,9262,9170.1,9223.2,0,0.001247036,0.001087185,0.001174462,0.001169561,0,0,-1
